"age";"job";"marital";"education";"default";"housing";"loan";"contact";"month";"day_of_week";"duration";"campaign";"pdays";"previous";"poutcome";"emp.var.rate";"cons.price.idx";"cons.conf.idx";"euribor3m";"nr.employed";"y"
35;"admin.";"divorced";"university.degree";"no";"no";"no";"telephone";"jun";"tue";51;8;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
48;"technician";"single";"professional.course";"no";"yes";"no";"cellular";"apr";"tue";159;3;999;0;"nonexistent";-1.8;93.749;-34.6;0.646;5008.7;"yes"
30;"blue-collar";"single";"basic.9y";"unknown";"yes";"yes";"telephone";"may";"mon";225;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
38;"admin.";"single";"university.degree";"no";"yes";"no";"telephone";"may";"fri";198;1;999;0;"nonexistent";1.1;93.994;-36.4;4.864;5191;"no"
23;"student";"single";"basic.9y";"no";"yes";"no";"cellular";"dec";"tue";158;2;999;0;"nonexistent";-3;92.713;-33;0.708;5023.5;"no"
36;"blue-collar";"married";"basic.9y";"no";"no";"no";"cellular";"may";"thu";115;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.327;5099.1;"no"
24;"student";"single";"high.school";"no";"yes";"yes";"cellular";"nov";"mon";106;1;999;0;"nonexistent";-1.1;94.767;-50.8;1.05;4963.6;"no"
28;"blue-collar";"single";"high.school";"no";"yes";"no";"cellular";"may";"wed";529;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"no"
31;"entrepreneur";"married";"basic.6y";"no";"yes";"no";"telephone";"may";"fri";108;3;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
50;"technician";"single";"university.degree";"unknown";"no";"no";"cellular";"jul";"tue";86;2;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
59;"blue-collar";"married";"basic.4y";"unknown";"yes";"no";"telephone";"jun";"mon";64;1;999;0;"nonexistent";1.4;94.465;-41.8;4.96;5228.1;"no"
46;"unemployed";"married";"basic.9y";"no";"yes";"no";"cellular";"aug";"thu";64;1;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
52;"admin.";"married";"university.degree";"no";"yes";"yes";"cellular";"may";"wed";159;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.27;5099.1;"no"
44;"admin.";"married";"university.degree";"no";"yes";"yes";"cellular";"jul";"thu";844;5;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
22;"blue-collar";"married";"basic.9y";"no";"yes";"no";"cellular";"may";"thu";23;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.266;5099.1;"no"
29;"admin.";"single";"university.degree";"no";"yes";"no";"cellular";"aug";"tue";155;3;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
34;"blue-collar";"divorced";"professional.course";"no";"no";"yes";"telephone";"may";"thu";291;2;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
40;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"may";"tue";211;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.344;5099.1;"no"
26;"management";"single";"university.degree";"no";"yes";"no";"cellular";"may";"thu";119;1;999;1;"failure";-1.8;92.893;-46.2;1.266;5099.1;"no"
51;"technician";"married";"basic.9y";"unknown";"yes";"yes";"cellular";"jul";"mon";33;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
34;"management";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"thu";294;6;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
30;"admin.";"single";"university.degree";"no";"yes";"no";"cellular";"aug";"mon";39;1;999;0;"nonexistent";1.4;93.444;-36.1;4.97;5228.1;"no"
41;"blue-collar";"married";"basic.9y";"unknown";"no";"no";"telephone";"jun";"fri";256;2;999;0;"nonexistent";1.4;94.465;-41.8;4.959;5228.1;"no"
57;"retired";"married";"basic.4y";"no";"no";"no";"telephone";"jun";"fri";83;3;999;0;"nonexistent";1.4;94.465;-41.8;4.967;5228.1;"no"
37;"services";"married";"high.school";"unknown";"yes";"no";"telephone";"jun";"tue";146;3;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
36;"blue-collar";"married";"university.degree";"unknown";"yes";"yes";"telephone";"may";"fri";297;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
36;"admin.";"married";"university.degree";"no";"no";"no";"cellular";"oct";"wed";135;1;999;0;"nonexistent";-3.4;92.431;-26.9;0.735;5017.5;"yes"
28;"blue-collar";"single";"basic.9y";"no";"no";"no";"telephone";"may";"wed";259;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
32;"technician";"married";"professional.course";"unknown";"no";"no";"cellular";"aug";"thu";78;7;999;0;"nonexistent";1.4;93.444;-36.1;4.962;5228.1;"no"
39;"management";"married";"university.degree";"no";"yes";"no";"cellular";"apr";"fri";126;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.405;5099.1;"no"
32;"admin.";"divorced";"high.school";"no";"yes";"no";"cellular";"may";"tue";294;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.344;5099.1;"no"
28;"admin.";"married";"high.school";"unknown";"no";"no";"cellular";"jul";"tue";60;3;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
45;"blue-collar";"married";"basic.4y";"no";"yes";"yes";"telephone";"may";"mon";177;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
45;"services";"married";"basic.9y";"no";"yes";"yes";"telephone";"may";"thu";60;1;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
46;"admin.";"married";"high.school";"no";"no";"no";"telephone";"apr";"thu";268;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.365;5099.1;"no"
35;"admin.";"single";"basic.4y";"unknown";"no";"no";"telephone";"may";"mon";95;3;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
54;"entrepreneur";"divorced";"unknown";"no";"no";"yes";"cellular";"apr";"thu";461;2;999;1;"failure";-1.8;93.075;-47.1;1.41;5099.1;"no"
36;"technician";"married";"high.school";"no";"yes";"no";"cellular";"aug";"mon";630;6;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"yes"
39;"technician";"married";"professional.course";"no";"no";"no";"cellular";"apr";"thu";225;1;2;1;"success";-1.8;93.075;-47.1;1.365;5099.1;"yes"
27;"admin.";"married";"professional.course";"no";"yes";"no";"cellular";"may";"thu";102;1;999;1;"failure";-1.8;92.893;-46.2;1.266;5099.1;"no"
48;"blue-collar";"married";"basic.4y";"no";"yes";"no";"cellular";"may";"mon";92;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.244;5099.1;"no"
28;"admin.";"single";"high.school";"no";"no";"no";"cellular";"jul";"thu";720;2;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"yes"
48;"technician";"married";"professional.course";"unknown";"yes";"no";"cellular";"jul";"thu";5;2;999;0;"nonexistent";1.4;93.918;-42.7;4.968;5228.1;"no"
35;"management";"married";"professional.course";"no";"no";"yes";"cellular";"may";"fri";376;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.313;5099.1;"no"
36;"blue-collar";"single";"high.school";"no";"no";"no";"cellular";"aug";"wed";211;2;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
65;"retired";"married";"high.school";"no";"yes";"no";"cellular";"oct";"thu";201;5;3;1;"success";-1.1;94.601;-49.5;1.025;4963.6;"no"
43;"technician";"married";"professional.course";"unknown";"yes";"no";"cellular";"aug";"mon";145;2;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
58;"services";"married";"unknown";"unknown";"yes";"no";"cellular";"aug";"tue";197;1;999;0;"nonexistent";1.4;93.444;-36.1;4.968;5228.1;"no"
30;"services";"single";"high.school";"no";"yes";"no";"telephone";"may";"wed";155;6;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"no"
32;"admin.";"single";"university.degree";"no";"no";"no";"cellular";"jul";"mon";79;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
36;"blue-collar";"married";"basic.9y";"no";"no";"no";"cellular";"may";"mon";8;6;999;0;"nonexistent";-1.8;92.893;-46.2;1.299;5099.1;"no"
29;"admin.";"single";"university.degree";"unknown";"no";"yes";"telephone";"jun";"tue";816;2;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
49;"blue-collar";"married";"basic.4y";"no";"yes";"no";"telephone";"aug";"thu";92;1;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
36;"self-employed";"divorced";"basic.4y";"no";"no";"no";"telephone";"may";"fri";212;3;999;0;"nonexistent";1.1;93.994;-36.4;4.864;5191;"no"
32;"services";"married";"high.school";"no";"no";"no";"cellular";"apr";"fri";65;1;999;1;"failure";-1.8;93.075;-47.1;1.479;5099.1;"no"
29;"admin.";"single";"university.degree";"no";"no";"yes";"cellular";"jun";"thu";813;4;999;0;"nonexistent";-2.9;92.963;-40.8;1.235;5076.2;"yes"
48;"services";"married";"basic.4y";"unknown";"yes";"no";"cellular";"aug";"tue";240;1;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
41;"admin.";"married";"high.school";"no";"yes";"no";"cellular";"may";"tue";181;1;999;1;"failure";-1.8;92.893;-46.2;1.344;5099.1;"no"
47;"blue-collar";"married";"basic.9y";"no";"yes";"no";"cellular";"aug";"mon";110;3;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
38;"blue-collar";"married";"basic.4y";"unknown";"yes";"no";"telephone";"may";"tue";173;1;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
22;"student";"single";"high.school";"no";"no";"yes";"cellular";"jul";"fri";154;2;999;0;"nonexistent";1.4;93.918;-42.7;4.957;5228.1;"no"
56;"housemaid";"divorced";"professional.course";"no";"yes";"no";"cellular";"nov";"tue";566;1;7;2;"failure";-3.4;92.649;-30.1;0.72;5017.5;"yes"
30;"self-employed";"single";"university.degree";"no";"no";"no";"cellular";"apr";"thu";184;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.435;5099.1;"no"
56;"blue-collar";"married";"unknown";"unknown";"yes";"yes";"cellular";"jul";"mon";210;1;999;0;"nonexistent";1.4;93.918;-42.7;4.96;5228.1;"no"
41;"technician";"divorced";"university.degree";"no";"no";"no";"cellular";"mar";"thu";187;1;6;1;"success";-1.8;93.369;-34.8;0.635;5008.7;"yes"
29;"technician";"single";"university.degree";"no";"no";"no";"cellular";"jun";"thu";442;3;999;0;"nonexistent";-2.9;92.963;-40.8;1.26;5076.2;"no"
41;"entrepreneur";"married";"basic.4y";"no";"no";"no";"telephone";"may";"wed";109;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
53;"technician";"married";"professional.course";"unknown";"yes";"no";"cellular";"aug";"thu";70;4;999;0;"nonexistent";1.4;93.444;-36.1;4.962;5228.1;"no"
45;"unknown";"unknown";"unknown";"no";"yes";"no";"cellular";"jul";"wed";586;1;999;0;"nonexistent";1.4;93.918;-42.7;4.957;5228.1;"yes"
54;"admin.";"married";"high.school";"no";"yes";"no";"cellular";"nov";"mon";287;1;999;0;"nonexistent";-0.1;93.2;-42;4.191;5195.8;"no"
51;"blue-collar";"married";"basic.4y";"unknown";"no";"no";"cellular";"may";"mon";214;2;999;1;"failure";-1.8;92.893;-46.2;1.299;5099.1;"no"
52;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"jun";"fri";333;1;999;0;"nonexistent";-2.9;92.963;-40.8;1.268;5076.2;"no"
34;"unemployed";"married";"university.degree";"no";"yes";"no";"cellular";"nov";"thu";266;3;999;0;"nonexistent";-0.1;93.2;-42;4.076;5195.8;"no"
34;"blue-collar";"single";"basic.9y";"unknown";"no";"no";"telephone";"may";"wed";576;3;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"yes"
34;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"jul";"thu";344;1;999;2;"failure";-1.7;94.215;-40.3;0.81;4991.6;"yes"
55;"unknown";"married";"university.degree";"unknown";"unknown";"unknown";"telephone";"may";"mon";362;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
48;"services";"married";"basic.6y";"no";"no";"no";"cellular";"sep";"mon";188;2;999;0;"nonexistent";-1.1;94.199;-37.5;0.879;4963.6;"yes"
34;"services";"married";"high.school";"unknown";"no";"no";"telephone";"may";"tue";1313;2;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
30;"blue-collar";"married";"high.school";"no";"yes";"yes";"cellular";"nov";"fri";14;5;999;0;"nonexistent";-0.1;93.2;-42;4.021;5195.8;"no"
36;"services";"married";"high.school";"unknown";"no";"no";"telephone";"jun";"wed";90;3;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
51;"blue-collar";"married";"basic.4y";"unknown";"yes";"no";"telephone";"jun";"wed";1254;10;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
45;"admin.";"single";"basic.9y";"no";"yes";"yes";"cellular";"apr";"tue";119;2;999;1;"failure";-1.8;93.075;-47.1;1.423;5099.1;"no"
32;"admin.";"married";"high.school";"no";"no";"no";"telephone";"jun";"wed";103;1;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
28;"entrepreneur";"married";"basic.4y";"unknown";"no";"no";"telephone";"may";"wed";117;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
46;"services";"married";"high.school";"no";"no";"no";"cellular";"jul";"mon";93;3;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
42;"blue-collar";"married";"basic.6y";"no";"no";"yes";"telephone";"jun";"wed";292;1;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
30;"blue-collar";"married";"basic.9y";"no";"yes";"no";"cellular";"jul";"tue";336;7;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
26;"blue-collar";"married";"basic.9y";"no";"yes";"yes";"cellular";"may";"thu";531;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.327;5099.1;"no"
38;"blue-collar";"divorced";"unknown";"unknown";"unknown";"unknown";"telephone";"may";"tue";81;2;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
51;"blue-collar";"married";"basic.4y";"no";"no";"yes";"telephone";"may";"fri";1187;4;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
41;"technician";"single";"high.school";"no";"yes";"no";"cellular";"may";"mon";222;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.244;5099.1;"no"
49;"technician";"married";"professional.course";"no";"no";"no";"cellular";"jul";"wed";244;1;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
25;"student";"single";"basic.9y";"no";"no";"yes";"cellular";"may";"wed";219;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.334;5099.1;"no"
35;"blue-collar";"married";"high.school";"no";"no";"no";"telephone";"jun";"thu";153;14;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
42;"admin.";"married";"university.degree";"no";"no";"no";"cellular";"jul";"mon";24;12;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
26;"blue-collar";"single";"high.school";"no";"yes";"no";"telephone";"may";"wed";418;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
34;"technician";"married";"university.degree";"no";"yes";"no";"cellular";"may";"thu";83;4;999;0;"nonexistent";-1.8;92.893;-46.2;1.327;5099.1;"no"
48;"technician";"married";"professional.course";"no";"no";"no";"telephone";"nov";"mon";106;1;999;0;"nonexistent";-0.1;93.2;-42;4.191;5195.8;"no"
31;"admin.";"single";"high.school";"no";"no";"no";"cellular";"sep";"fri";252;2;3;2;"success";-1.1;94.199;-37.5;0.883;4963.6;"yes"
47;"admin.";"married";"university.degree";"no";"no";"no";"cellular";"sep";"fri";639;3;999;1;"failure";-3.4;92.379;-29.8;0.803;5017.5;"no"
54;"admin.";"married";"university.degree";"no";"no";"no";"telephone";"jun";"wed";288;1;999;0;"nonexistent";1.4;94.465;-41.8;4.959;5228.1;"no"
29;"admin.";"single";"university.degree";"no";"yes";"no";"telephone";"apr";"tue";61;3;999;0;"nonexistent";-1.8;93.075;-47.1;1.423;5099.1;"no"
47;"management";"married";"university.degree";"no";"yes";"no";"cellular";"jun";"mon";352;1;999;0;"nonexistent";-2.9;92.963;-40.8;1.266;5076.2;"no"
33;"admin.";"married";"university.degree";"unknown";"yes";"no";"cellular";"aug";"thu";59;1;999;0;"nonexistent";1.4;93.444;-36.1;4.968;5228.1;"no"
38;"services";"married";"high.school";"unknown";"no";"no";"telephone";"jun";"tue";113;11;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
36;"admin.";"married";"university.degree";"no";"no";"no";"cellular";"apr";"tue";108;6;999;1;"failure";-1.8;93.075;-47.1;1.423;5099.1;"no"
35;"unemployed";"married";"high.school";"no";"no";"yes";"telephone";"jul";"thu";84;1;999;0;"nonexistent";1.4;93.918;-42.7;4.958;5228.1;"no"
40;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"may";"mon";94;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.299;5099.1;"no"
38;"unknown";"married";"unknown";"unknown";"yes";"no";"telephone";"may";"thu";270;1;999;0;"nonexistent";1.1;93.994;-36.4;4.86;5191;"no"
38;"blue-collar";"married";"basic.9y";"unknown";"yes";"no";"telephone";"jun";"wed";41;1;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
29;"services";"divorced";"high.school";"no";"yes";"no";"cellular";"jul";"wed";171;1;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
35;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"fri";494;1;999;0;"nonexistent";1.4;93.444;-36.1;4.966;5228.1;"no"
43;"blue-collar";"married";"basic.6y";"no";"yes";"no";"cellular";"may";"fri";156;3;999;0;"nonexistent";-1.8;92.893;-46.2;1.313;5099.1;"no"
33;"management";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"tue";126;1;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
52;"services";"married";"high.school";"unknown";"no";"no";"cellular";"aug";"mon";97;2;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
40;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"aug";"tue";114;1;999;0;"nonexistent";1.4;93.444;-36.1;4.968;5228.1;"no"
28;"admin.";"single";"university.degree";"no";"no";"no";"cellular";"jul";"tue";35;3;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
40;"blue-collar";"married";"basic.9y";"unknown";"yes";"no";"telephone";"may";"fri";277;3;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
52;"blue-collar";"married";"basic.4y";"no";"yes";"no";"telephone";"may";"mon";253;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
62;"technician";"married";"unknown";"no";"yes";"no";"cellular";"mar";"mon";192;1;6;1;"success";-1.8;93.369;-34.8;0.646;5008.7;"yes"
35;"self-employed";"married";"high.school";"no";"no";"no";"cellular";"jul";"mon";187;3;999;0;"nonexistent";1.4;93.918;-42.7;4.96;5228.1;"no"
51;"self-employed";"married";"professional.course";"unknown";"yes";"yes";"telephone";"may";"tue";139;4;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
36;"blue-collar";"single";"basic.9y";"no";"no";"no";"cellular";"jul";"mon";31;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
49;"technician";"divorced";"professional.course";"no";"yes";"no";"cellular";"oct";"fri";251;2;3;1;"success";-1.1;94.601;-49.5;0.972;4963.6;"yes"
35;"management";"divorced";"university.degree";"no";"no";"no";"cellular";"aug";"mon";472;3;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"yes"
50;"blue-collar";"married";"basic.9y";"no";"yes";"no";"telephone";"may";"fri";77;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
40;"technician";"married";"professional.course";"no";"no";"no";"telephone";"jun";"fri";179;2;999;0;"nonexistent";1.4;94.465;-41.8;4.959;5228.1;"no"
44;"admin.";"married";"high.school";"no";"yes";"no";"telephone";"may";"wed";378;1;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
39;"blue-collar";"married";"basic.9y";"unknown";"no";"no";"cellular";"may";"fri";69;4;999;0;"nonexistent";-1.8;92.893;-46.2;1.313;5099.1;"no"
55;"technician";"married";"university.degree";"no";"no";"no";"telephone";"may";"fri";41;3;999;0;"nonexistent";1.1;93.994;-36.4;4.864;5191;"no"
29;"admin.";"single";"university.degree";"no";"yes";"no";"telephone";"jul";"mon";310;3;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
48;"technician";"married";"basic.9y";"no";"no";"no";"cellular";"jul";"thu";119;5;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
43;"entrepreneur";"married";"basic.4y";"no";"yes";"no";"cellular";"nov";"tue";40;2;999;0;"nonexistent";-0.1;93.2;-42;4.153;5195.8;"no"
51;"admin.";"married";"high.school";"no";"unknown";"unknown";"telephone";"may";"thu";89;1;999;0;"nonexistent";1.1;93.994;-36.4;4.86;5191;"no"
44;"technician";"single";"professional.course";"no";"no";"no";"cellular";"apr";"thu";116;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.365;5099.1;"no"
44;"blue-collar";"married";"basic.4y";"unknown";"yes";"no";"cellular";"aug";"thu";63;1;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
28;"admin.";"married";"high.school";"no";"no";"no";"telephone";"may";"tue";142;3;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
27;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"jun";"mon";492;1;999;0;"nonexistent";-2.9;92.963;-40.8;1.266;5076.2;"no"
53;"self-employed";"divorced";"basic.4y";"no";"no";"no";"cellular";"may";"mon";82;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.299;5099.1;"no"
29;"technician";"married";"university.degree";"no";"yes";"no";"telephone";"may";"fri";206;3;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
30;"self-employed";"single";"university.degree";"no";"no";"no";"cellular";"apr";"thu";188;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.435;5099.1;"no"
33;"blue-collar";"single";"basic.4y";"no";"unknown";"unknown";"cellular";"may";"tue";225;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.291;5099.1;"no"
31;"admin.";"single";"university.degree";"no";"yes";"no";"cellular";"aug";"thu";108;1;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
40;"admin.";"married";"high.school";"unknown";"yes";"no";"telephone";"may";"thu";299;1;999;0;"nonexistent";1.1;93.994;-36.4;4.86;5191;"no"
47;"blue-collar";"single";"basic.9y";"no";"no";"yes";"telephone";"may";"wed";71;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
36;"student";"single";"basic.9y";"no";"yes";"no";"telephone";"jun";"tue";771;1;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
